2023-07-21 07:37:01,913 INFO    StreamThr :12664 [internal.py:wandb_internal():86] W&B internal server running at pid: 12664, started at: 2023-07-21 07:37:01.912430
2023-07-21 07:37:01,914 DEBUG   HandlerThread:12664 [handler.py:handle_request():144] handle_request: status
2023-07-21 07:37:01,922 INFO    WriterThread:12664 [datastore.py:open_for_write():85] open: C:\Users\soham\Automated-renal-compartment-segmentation-of-the-kidneys\wandb\run-20230721_073701-m1bzqelm\run-m1bzqelm.wandb
2023-07-21 07:37:01,922 DEBUG   SenderThread:12664 [sender.py:send():369] send: header
2023-07-21 07:37:01,963 DEBUG   SenderThread:12664 [sender.py:send():369] send: run
2023-07-21 07:37:02,804 INFO    SenderThread:12664 [dir_watcher.py:__init__():211] watching files in: C:\Users\soham\Automated-renal-compartment-segmentation-of-the-kidneys\wandb\run-20230721_073701-m1bzqelm\files
2023-07-21 07:37:02,804 INFO    SenderThread:12664 [sender.py:_start_run_threads():1100] run started: m1bzqelm with start time 1689905221.917431
2023-07-21 07:37:02,804 DEBUG   SenderThread:12664 [sender.py:send_request():396] send_request: summary_record
2023-07-21 07:37:02,804 INFO    SenderThread:12664 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-21 07:37:02,804 DEBUG   HandlerThread:12664 [handler.py:handle_request():144] handle_request: check_version
2023-07-21 07:37:02,809 DEBUG   SenderThread:12664 [sender.py:send_request():396] send_request: check_version
2023-07-21 07:37:03,091 DEBUG   HandlerThread:12664 [handler.py:handle_request():144] handle_request: run_start
2023-07-21 07:37:03,140 DEBUG   HandlerThread:12664 [system_info.py:__init__():31] System info init
2023-07-21 07:37:03,140 DEBUG   HandlerThread:12664 [system_info.py:__init__():46] System info init done
2023-07-21 07:37:03,140 INFO    HandlerThread:12664 [system_monitor.py:start():181] Starting system monitor
2023-07-21 07:37:03,140 INFO    SystemMonitor:12664 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-21 07:37:03,141 INFO    HandlerThread:12664 [system_monitor.py:probe():201] Collecting system info
2023-07-21 07:37:03,143 INFO    SystemMonitor:12664 [interfaces.py:start():190] Started cpu monitoring
2023-07-21 07:37:03,144 INFO    SystemMonitor:12664 [interfaces.py:start():190] Started disk monitoring
2023-07-21 07:37:03,144 INFO    SystemMonitor:12664 [interfaces.py:start():190] Started gpu monitoring
2023-07-21 07:37:03,145 INFO    SystemMonitor:12664 [interfaces.py:start():190] Started memory monitoring
2023-07-21 07:37:03,154 INFO    SystemMonitor:12664 [interfaces.py:start():190] Started network monitoring
2023-07-21 07:37:03,159 DEBUG   HandlerThread:12664 [system_info.py:probe():195] Probing system
2023-07-21 07:37:03,161 DEBUG   HandlerThread:12664 [system_info.py:_probe_git():180] Probing git
2023-07-21 07:37:03,243 DEBUG   HandlerThread:12664 [system_info.py:_probe_git():188] Probing git done
2023-07-21 07:37:03,243 DEBUG   HandlerThread:12664 [system_info.py:probe():240] Probing system done
